Sim_NTR,Sim_RF,Sim_RD,RP
-0.116590906223737,187.83544571774075,130.949491950914,10
-0.023893449389165346,185.94243154842064,162.819600168994,10
0.018721939673924305,184.04595806504247,50.7681359710294,10
0.05322709271446813,182.14931682285575,69.0090941829538,10
0.08364640457568351,180.25260530494998,87.8801430946497,10
0.11144035555276861,178.3558533847401,86.1224041210714,10
0.13719312867423947,176.4590725941085,91.5615744408198,10
0.1612731113646973,174.56226980608085,87.3804646150313,10
0.1839446548344536,172.66544966617866,56.9191441105565,10
0.20532689536101145,170.7686145361883,28.786788854734,10
0.22553742838110657,168.87176654753452,58.5970319858427,10
0.244711049617497,166.9749077975191,149.446353589408,10
0.2629475337862524,165.07803980037656,99.9213518574388,10
0.28029709901523037,163.18116347614617,37.9149512331786,10
0.2968203529982837,161.28427977498288,69.6810589362828,10
0.31261506021106844,159.38738986659328,85.2595659885918,10
0.32775206365217113,157.49049459231463,142.278496907047,10
0.3422214508661464,155.59359410717917,7.86831599693853,10
0.3561208852159052,153.6966893570255,104.41327107588,10
0.3694937742059921,151.79978082420965,28.7046800987466,10
0.3823164672834366,149.90286849067866,46.4835722117438,10
0.3946234695110554,148.00595274029743,249.60466960915,10
0.40645777335395583,146.10903398065548,43.6473085407326,10
0.4178639732155301,144.21211259679555,122.312230541453,10
0.4288468436998536,142.31518871547644,54.1562068758663,10
0.4394288416786614,140.41826255560753,115.893623199903,10
0.4495929802696812,138.521334110762,104.268426245047,10
0.4593767635277356,136.6244036657638,221.947069900274,10
0.46880056876078213,134.72747139737123,55.5531482312171,10
0.47782821041735785,132.83053720190128,34.4372952938053,10
0.48651841522658906,130.93360143121598,39.8083375576448,10
0.49486432387274076,129.03666411397623,192.591192647023,10
0.5028804348693818,127.13972537500243,69.0847152127077,10
0.5105663424541379,125.24278526842022,123.061092028029,10
0.5179689906756357,123.3458440350851,149.986231937607,10
0.5250500493878554,121.44890157423285,22.8934128034504,10
0.5318422917547171,119.55195805710689,131.620937643635,10
0.538355574641028,117.65501356220625,58.3172653284903,10
0.544622871254743,115.75806823817176,85.1332269949247,10
0.5506384540832986,113.86112209910998,62.4848440679486,10
0.5564177659401407,111.96417522545104,213.735269532324,10
0.5619801811918311,110.06722770260926,32.9980923735285,10
0.5673426639981763,108.17027960399672,81.0336012204748,10
0.5725148191643413,106.27333097764586,77.1395673624028,10
0.5775058588527876,104.37638186637194,61.5351786087178,10
0.5823453894388053,102.47943236228875,134.612331178922,10
0.5870436021449317,100.58248250235532,46.7506847253862,10
0.591619096779113,98.6855323410743,108.197472687436,10
0.5960724883685672,96.78858188860978,107.434500515868,10
0.600382010888749,94.89163110491255,217.483109973057,10
0.604611343077213,92.99468014131156,307.34823482556,10
0.6087716193446386,91.09772902438958,149.953194204157,10
0.6128494918630019,89.20077772767547,82.8469329020937,10
0.6168369711215739,87.30382623950003,235.828171811751,10
0.620787328591774,85.40687467413004,63.491111049048,10
0.624716768627754,83.50992306419377,11.1129312882606,10
0.6285553393580818,81.61297126825502,57.8807129606417,10
0.6323731725980226,79.7160194313517,93.3521301660264,10
0.6361909398122105,77.81906759363584,19.0279905569593,10
0.6399481793436572,75.92211563492414,75.7561433829493,10
0.6436889921905121,74.02516364427336,41.267369622462,10
0.6474395968028338,72.12821167262399,66.4512487113926,10
0.651151285837339,70.23125962412317,26.5741904187901,10
0.654845292588297,68.33430754159026,69.0232338428191,10
0.65856194267972,66.4373555030922,46.9003570267977,10
0.6622324706979884,64.54040337452892,11.1146522789575,10
0.6658968169172264,62.64345123440567,137.815898622883,10
0.6695775160851917,60.74649912574759,52.248099224226,10
0.6732025201868047,58.84954690958837,259.493676916455,10
0.6768319535136165,56.95259470247844,98.7218042366939,10
0.6804638159474501,55.05564249944953,27.5316383164382,10
0.6840277471548745,53.15869016747703,173.906304527411,10
0.6875867739694344,51.26173782728665,54.9269356509631,10
0.6911250262652558,49.36478544722306,46.4080189327729,10
0.6945883993134324,47.467832929202885,40.7577344753587,10
0.6980357361924443,45.57088038216483,97.3045509242902,10
0.7014132596269819,43.67392770905362,8.54877326832444,10
0.704721433114919,41.77697491443031,169.017222797826,10
0.7079875515645292,39.88002204623133,255.369136036902,10
0.7111272917842004,37.98306896478836,53.6354572263726,10
0.7142183452543384,36.086115803812895,39.4957957443517,10
0.7171778928567041,34.18916243258929,42.0235238732675,10
0.7200737213563433,32.292208963459906,42.0235238732675,10
0.722806452250606,30.395255252024572,229.349274029169,10
0.7254465160719159,28.498301410405674,18.5956826302622,10
0.7279210992846112,26.601347344696254,51.4657189515606,10
0.7302950951182765,24.704393150474356,46.7757445255935,10
0.7324771717221978,22.807438726564676,10.4210328933349,10
0.7345071724777412,20.91048413365453,42.740113894025,10
0.7364071554569931,19.013529406142325,44.7131242518842,10
0.7381013026904412,17.11657448321341,2.96468686997974,10
0.7396548784835036,15.219619440312197,15.5239901730154,10
0.7410568717272674,13.32266427903528,3.74421881378435,10
0.7422600900997943,11.425708981886608,36.4055255020372,10
0.7432807533682494,9.528753577516335,88.855150023241,10
0.7441364044392355,7.631798091436016,11.5673427704743,10
0.7448199560785543,5.734842535291065,33.5371519979002,10
0.7453179026025039,3.837886921632408,153.766546442499,10
0.7456448596038574,1.9409312709912108,20.2218984444254,10
0.7458072852888123,0.0439755985138683,85.776524438017,10
