time,WL_trend_30d_filled
2020-07-01 00:00:00,0.166948611
2020-07-01 01:00:00,0.1665
2020-07-01 02:00:00,0.166055556
2020-07-01 03:00:00,0.165627778
2020-07-01 04:00:00,0.165238889
2020-07-01 05:00:00,0.164884722
2020-07-01 06:00:00,0.164597222
2020-07-01 07:00:00,0.164354167
2020-07-01 08:00:00,0.164133333
2020-07-01 09:00:00,0.1639875
2020-07-01 10:00:00,0.163833333
2020-07-01 11:00:00,0.163736111
2020-07-01 12:00:00,0.163654167
2020-07-01 13:00:00,0.163572222
2020-07-01 14:00:00,0.163502778
2020-07-01 15:00:00,0.163411111
2020-07-01 16:00:00,0.163311111
2020-07-01 17:00:00,0.163175
2020-07-01 18:00:00,0.163015278
2020-07-01 19:00:00,0.162848611
2020-07-01 20:00:00,0.162652778
2020-07-01 21:00:00,0.162429167
2020-07-01 22:00:00,0.162172222
2020-07-01 23:00:00,0.161908333
2020-07-02 00:00:00,0.161619444
2020-07-02 01:00:00,0.161315278
2020-07-02 02:00:00,0.160956944
2020-07-02 03:00:00,0.160645833
2020-07-02 04:00:00,0.160313889
2020-07-02 05:00:00,0.159980556
2020-07-02 06:00:00,0.159740278
2020-07-02 07:00:00,0.159465278
2020-07-02 08:00:00,0.159230556
2020-07-02 09:00:00,0.159034722
2020-07-02 10:00:00,0.158823611
2020-07-02 11:00:00,0.158648611
2020-07-02 12:00:00,0.158494444
2020-07-02 13:00:00,0.158327778
2020-07-02 14:00:00,0.158152778
2020-07-02 15:00:00,0.157981944
2020-07-02 16:00:00,0.157780556
2020-07-02 17:00:00,0.157566667
2020-07-02 18:00:00,0.157336111
2020-07-02 19:00:00,0.157079167
2020-07-02 20:00:00,0.156808333
2020-07-02 21:00:00,0.156516667
2020-07-02 22:00:00,0.156197222
2020-07-02 23:00:00,0.155883333
2020-07-03 00:00:00,0.155566667
2020-07-03 01:00:00,0.155258333
2020-07-03 02:00:00,0.154944444
2020-07-03 03:00:00,0.154616667
2020-07-03 04:00:00,0.154294444
2020-07-03 05:00:00,0.153970833
2020-07-03 06:00:00,0.153659722
2020-07-03 07:00:00,0.153397222
2020-07-03 08:00:00,0.153130556
2020-07-03 09:00:00,0.152902778
2020-07-03 10:00:00,0.152698611
2020-07-03 11:00:00,0.152513889
2020-07-03 12:00:00,0.152373611
2020-07-03 13:00:00,0.152259722
2020-07-03 14:00:00,0.152168056
2020-07-03 15:00:00,0.152088889
2020-07-03 16:00:00,0.152031944
2020-07-03 17:00:00,0.151984722
2020-07-03 18:00:00,0.151958333
2020-07-03 19:00:00,0.151925
2020-07-03 20:00:00,0.151897222
2020-07-03 21:00:00,0.15185
2020-07-03 22:00:00,0.151773611
2020-07-03 23:00:00,0.151655556
2020-07-04 00:00:00,0.151554167
2020-07-04 01:00:00,0.151448611
2020-07-04 02:00:00,0.151319444
2020-07-04 03:00:00,0.151138889
2020-07-04 04:00:00,0.150961111
2020-07-04 05:00:00,0.150766667
2020-07-04 06:00:00,0.150583333
2020-07-04 07:00:00,0.1504125
2020-07-04 08:00:00,0.150240278
2020-07-04 09:00:00,0.150076389
2020-07-04 10:00:00,0.149931944
2020-07-04 11:00:00,0.1498
2020-07-04 12:00:00,0.1496875
2020-07-04 13:00:00,0.149601389
2020-07-04 14:00:00,0.149529167
2020-07-04 15:00:00,0.149461111
2020-07-04 16:00:00,0.149411111
2020-07-04 17:00:00,0.149394444
2020-07-04 18:00:00,0.149368056
2020-07-04 19:00:00,0.1493875
2020-07-04 20:00:00,0.149394444
2020-07-04 21:00:00,0.149408333
2020-07-04 22:00:00,0.149423611
2020-07-04 23:00:00,0.149426389
2020-07-05 00:00:00,0.149433333
2020-07-05 01:00:00,0.149413889
2020-07-05 02:00:00,0.149368056
2020-07-05 03:00:00,0.149313889
2020-07-05 04:00:00,0.149245833
2020-07-05 05:00:00,0.149181944
2020-07-05 06:00:00,0.149120833
2020-07-05 07:00:00,0.149065278
2020-07-05 08:00:00,0.149006944
2020-07-05 09:00:00,0.148945833
2020-07-05 10:00:00,0.1489
2020-07-05 11:00:00,0.148875
2020-07-05 12:00:00,0.148854167
2020-07-05 13:00:00,0.148843056
2020-07-05 14:00:00,0.148833333
2020-07-05 15:00:00,0.148836111
2020-07-05 16:00:00,0.148840278
2020-07-05 17:00:00,0.148861111
2020-07-05 18:00:00,0.148933333
2020-07-05 19:00:00,0.149030556
2020-07-05 20:00:00,0.149140278
2020-07-05 21:00:00,0.149234722
2020-07-05 22:00:00,0.149338889
2020-07-05 23:00:00,0.149438889
2020-07-06 00:00:00,0.149525
2020-07-06 01:00:00,0.149595833
2020-07-06 02:00:00,0.149651389
2020-07-06 03:00:00,0.149694444
2020-07-06 04:00:00,0.149704167
2020-07-06 05:00:00,0.149672222
2020-07-06 06:00:00,0.149620833
2020-07-06 07:00:00,0.149551389
2020-07-06 08:00:00,0.149468056
2020-07-06 09:00:00,0.149391667
2020-07-06 10:00:00,0.149311111
2020-07-06 11:00:00,0.149220833
2020-07-06 12:00:00,0.149138889
2020-07-06 13:00:00,0.149079167
2020-07-06 14:00:00,0.149023611
2020-07-06 15:00:00,0.148986111
2020-07-06 16:00:00,0.148968056
2020-07-06 17:00:00,0.148981944
2020-07-06 18:00:00,0.1490375
2020-07-06 19:00:00,0.149131944
2020-07-06 20:00:00,0.149261111
2020-07-06 21:00:00,0.149398611
2020-07-06 22:00:00,0.149551389
2020-07-06 23:00:00,0.149720833
2020-07-07 00:00:00,0.149894444
2020-07-07 01:00:00,0.150068056
2020-07-07 02:00:00,0.150206944
2020-07-07 03:00:00,0.150356944
2020-07-07 04:00:00,0.150486111
2020-07-07 05:00:00,0.150616667
2020-07-07 06:00:00,0.150754167
2020-07-07 07:00:00,0.150879167
2020-07-07 08:00:00,0.150981944
2020-07-07 09:00:00,0.151104167
2020-07-07 10:00:00,0.151223611
2020-07-07 11:00:00,0.151316667
2020-07-07 12:00:00,0.151405556
2020-07-07 13:00:00,0.151497222
2020-07-07 14:00:00,0.151575
2020-07-07 15:00:00,0.151668056
2020-07-07 16:00:00,0.151770833
2020-07-07 17:00:00,0.151873611
2020-07-07 18:00:00,0.151981944
2020-07-07 19:00:00,0.152138889
2020-07-07 20:00:00,0.152397222
2020-07-07 21:00:00,0.152648611
