time,WL_trend_30d_filled
2020-06-01 00:00:00,0.271777778
2020-06-01 01:00:00,0.271622222
2020-06-01 02:00:00,0.271490278
2020-06-01 03:00:00,0.271379167
2020-06-01 04:00:00,0.271298611
2020-06-01 05:00:00,0.271259722
2020-06-01 06:00:00,0.271240278
2020-06-01 07:00:00,0.271270833
2020-06-01 08:00:00,0.271336111
2020-06-01 09:00:00,0.271422222
2020-06-01 10:00:00,0.271536111
2020-06-01 11:00:00,0.271640278
2020-06-01 12:00:00,0.271777778
2020-06-01 13:00:00,0.271911111
2020-06-01 14:00:00,0.272016667
2020-06-01 15:00:00,0.2721125
2020-06-01 16:00:00,0.272161111
2020-06-01 17:00:00,0.272172222
2020-06-01 18:00:00,0.2721625
2020-06-01 19:00:00,0.272154167
2020-06-01 20:00:00,0.272123611
2020-06-01 21:00:00,0.272073611
2020-06-01 22:00:00,0.271993056
2020-06-01 23:00:00,0.271884722
2020-06-02 00:00:00,0.2717875
2020-06-02 01:00:00,0.271675
2020-06-02 02:00:00,0.271590278
2020-06-02 03:00:00,0.271461111
2020-06-02 04:00:00,0.271420833
2020-06-02 05:00:00,0.271393056
2020-06-02 06:00:00,0.271298611
2020-06-02 07:00:00,0.2713375
2020-06-02 08:00:00,0.271418056
2020-06-02 09:00:00,0.271522222
2020-06-02 10:00:00,0.271655556
2020-06-02 11:00:00,0.271786111
2020-06-02 12:00:00,0.271934722
2020-06-02 13:00:00,0.272094444
2020-06-02 14:00:00,0.272223611
2020-06-02 15:00:00,0.272380556
2020-06-02 16:00:00,0.272434722
2020-06-02 17:00:00,0.272480556
2020-06-02 18:00:00,0.272511111
2020-06-02 19:00:00,0.272505556
2020-06-02 20:00:00,0.272495833
2020-06-02 21:00:00,0.272447222
2020-06-02 22:00:00,0.272386111
2020-06-02 23:00:00,0.272311111
2020-06-03 00:00:00,0.272201389
2020-06-03 01:00:00,0.272111111
2020-06-03 02:00:00,0.272018056
2020-06-03 03:00:00,0.271945833
2020-06-03 04:00:00,0.271877778
2020-06-03 05:00:00,0.271840278
2020-06-03 06:00:00,0.271847222
2020-06-03 07:00:00,0.271906944
2020-06-03 08:00:00,0.272015278
2020-06-03 09:00:00,0.272163889
2020-06-03 10:00:00,0.272327778
2020-06-03 11:00:00,0.272519444
2020-06-03 12:00:00,0.272727778
2020-06-03 13:00:00,0.272938889
2020-06-03 14:00:00,0.273131944
2020-06-03 15:00:00,0.273320833
2020-06-03 16:00:00,0.273490278
2020-06-03 17:00:00,0.273648611
2020-06-03 18:00:00,0.273773611
2020-06-03 19:00:00,0.273877778
2020-06-03 20:00:00,0.273968056
2020-06-03 21:00:00,0.274056944
2020-06-03 22:00:00,0.274106944
2020-06-03 23:00:00,0.274127778
2020-06-04 00:00:00,0.2740875
2020-06-04 01:00:00,0.274008333
2020-06-04 02:00:00,0.273938889
2020-06-04 03:00:00,0.273861111
2020-06-04 04:00:00,0.273765278
2020-06-04 05:00:00,0.273679167
2020-06-04 06:00:00,0.273609722
2020-06-04 07:00:00,0.273572222
2020-06-04 08:00:00,0.273573611
2020-06-04 09:00:00,0.273606944
2020-06-04 10:00:00,0.273666667
2020-06-04 11:00:00,0.273747222
2020-06-04 12:00:00,0.273851389
2020-06-04 13:00:00,0.273981944
2020-06-04 14:00:00,0.274147222
2020-06-04 15:00:00,0.274375
2020-06-04 16:00:00,0.274598611
2020-06-04 17:00:00,0.274834722
