time,WL_trend_30d_filled
2020-10-01 00:00:00,0.444213889
2020-10-01 01:00:00,0.443120833
2020-10-01 02:00:00,0.442073611
2020-10-01 03:00:00,0.441052778
2020-10-01 04:00:00,0.439941667
2020-10-01 05:00:00,0.4388875
2020-10-01 06:00:00,0.437766667
2020-10-01 07:00:00,0.436498611
2020-10-01 08:00:00,0.435186111
2020-10-01 09:00:00,0.433779167
2020-10-01 10:00:00,0.432086111
2020-10-01 11:00:00,0.430147222
2020-10-01 12:00:00,0.42805
2020-10-01 13:00:00,0.425697222
2020-10-01 14:00:00,0.423391667
2020-10-01 15:00:00,0.421216667
2020-10-01 16:00:00,0.419095833
2020-10-01 17:00:00,0.417098611
2020-10-01 18:00:00,0.415245833
2020-10-01 19:00:00,0.413441667
2020-10-01 20:00:00,0.411701389
2020-10-01 21:00:00,0.410015278
2020-10-01 22:00:00,0.4084625
2020-10-01 23:00:00,0.407045833
2020-10-02 00:00:00,0.405754167
2020-10-02 01:00:00,0.404605556
2020-10-02 02:00:00,0.403579167
2020-10-02 03:00:00,0.402706944
2020-10-02 04:00:00,0.401963889
2020-10-02 05:00:00,0.401334722
2020-10-02 06:00:00,0.4007875
2020-10-02 07:00:00,0.400283333
2020-10-02 08:00:00,0.399809722
2020-10-02 09:00:00,0.399340278
2020-10-02 10:00:00,0.398852778
2020-10-02 11:00:00,0.398334722
2020-10-02 12:00:00,0.397770833
2020-10-02 13:00:00,0.397161111
2020-10-02 14:00:00,0.396520833
2020-10-02 15:00:00,0.395851389
2020-10-02 16:00:00,0.395173611
2020-10-02 17:00:00,0.3944875
2020-10-02 18:00:00,0.393833333
2020-10-02 19:00:00,0.393234722
2020-10-02 20:00:00,0.392720833
2020-10-02 21:00:00,0.392316667
2020-10-02 22:00:00,0.392005556
2020-10-02 23:00:00,0.391795833
2020-10-03 00:00:00,0.391666667
2020-10-03 01:00:00,0.391606944
2020-10-03 02:00:00,0.391633333
2020-10-03 03:00:00,0.391711111
2020-10-03 04:00:00,0.391818056
2020-10-03 05:00:00,0.391961111
2020-10-03 06:00:00,0.392104167
2020-10-03 07:00:00,0.392222222
2020-10-03 08:00:00,0.3923
2020-10-03 09:00:00,0.392302778
2020-10-03 10:00:00,0.3922125
2020-10-03 11:00:00,0.392084722
2020-10-03 12:00:00,0.391888889
2020-10-03 13:00:00,0.391613889
2020-10-03 14:00:00,0.391256944
2020-10-03 15:00:00,0.390811111
2020-10-03 16:00:00,0.390284722
2020-10-03 17:00:00,0.389702778
2020-10-03 18:00:00,0.389118056
2020-10-03 19:00:00,0.388531944
2020-10-03 20:00:00,0.387998611
2020-10-03 21:00:00,0.387547222
2020-10-03 22:00:00,0.387181944
2020-10-03 23:00:00,0.386927778
2020-10-04 00:00:00,0.386756944
2020-10-04 01:00:00,0.386694444
2020-10-04 02:00:00,0.386718056
2020-10-04 03:00:00,0.386815278
2020-10-04 04:00:00,0.386941667
2020-10-04 05:00:00,0.387105556
2020-10-04 06:00:00,0.387275
2020-10-04 07:00:00,0.387419444
2020-10-04 08:00:00,0.387541667
2020-10-04 09:00:00,0.387595833
2020-10-04 10:00:00,0.3875875
2020-10-04 11:00:00,0.387534722
2020-10-04 12:00:00,0.387441667
2020-10-04 13:00:00,0.387251389
2020-10-04 14:00:00,0.387034722
2020-10-04 15:00:00,0.386770833
2020-10-04 16:00:00,0.386441667
2020-10-04 17:00:00,0.386094444
2020-10-04 18:00:00,0.385702778
2020-10-04 19:00:00,0.385286111
2020-10-04 20:00:00,0.384883333
2020-10-04 21:00:00,0.384509722
2020-10-04 22:00:00,0.384204167
2020-10-04 23:00:00,0.383941667
2020-10-05 00:00:00,0.383770833
2020-10-05 01:00:00,0.3836625
2020-10-05 02:00:00,0.383613889
2020-10-05 03:00:00,0.383597222
2020-10-05 04:00:00,0.383586111
2020-10-05 05:00:00,0.383641667
2020-10-05 06:00:00,0.383743056
2020-10-05 07:00:00,0.383780556
2020-10-05 08:00:00,0.383738889
2020-10-05 09:00:00,0.383708333
2020-10-05 10:00:00,0.383640278
2020-10-05 11:00:00,0.383523611
2020-10-05 12:00:00,0.383386111
2020-10-05 13:00:00,0.383181944
2020-10-05 14:00:00,0.382938889
2020-10-05 15:00:00,0.382663889
2020-10-05 16:00:00,0.382355556
2020-10-05 17:00:00,0.381991667
2020-10-05 18:00:00,0.381609722
2020-10-05 19:00:00,0.381238889
2020-10-05 20:00:00,0.380865278
2020-10-05 21:00:00,0.380511111
2020-10-05 22:00:00,0.380193056
2020-10-05 23:00:00,0.3799375
2020-10-06 00:00:00,0.3797375
2020-10-06 01:00:00,0.379580556
2020-10-06 02:00:00,0.3795
2020-10-06 03:00:00,0.379458333
2020-10-06 04:00:00,0.379436111
2020-10-06 05:00:00,0.379444444
2020-10-06 06:00:00,0.379444444
2020-10-06 07:00:00,0.37945
2020-10-06 08:00:00,0.379441667
2020-10-06 09:00:00,0.379459722
2020-10-06 10:00:00,0.379481944
2020-10-06 11:00:00,0.379484722
2020-10-06 12:00:00,0.379490278
2020-10-06 13:00:00,0.379488889
2020-10-06 14:00:00,0.379463889
2020-10-06 15:00:00,0.379418056
2020-10-06 16:00:00,0.379372222
2020-10-06 17:00:00,0.379301389
2020-10-06 18:00:00,0.379184722
2020-10-06 19:00:00,0.379061111
2020-10-06 20:00:00,0.378925
2020-10-06 21:00:00,0.378783333
2020-10-06 22:00:00,0.378690278
2020-10-06 23:00:00,0.378606944
2020-10-07 00:00:00,0.378552778
2020-10-07 01:00:00,0.378508333
2020-10-07 02:00:00,0.378475
2020-10-07 03:00:00,0.378459722
2020-10-07 04:00:00,0.378425
2020-10-07 05:00:00,0.378408333
2020-10-07 06:00:00,0.378394444
2020-10-07 07:00:00,0.378375
2020-10-07 08:00:00,0.378352778
2020-10-07 09:00:00,0.378348611
2020-10-07 10:00:00,0.378368056
2020-10-07 11:00:00,0.378376389
2020-10-07 12:00:00,0.378394444
2020-10-07 13:00:00,0.378394444
2020-10-07 14:00:00,0.378402778
2020-10-07 15:00:00,0.3784
2020-10-07 16:00:00,0.378381944
2020-10-07 17:00:00,0.378336111
2020-10-07 18:00:00,0.378273611
2020-10-07 19:00:00,0.378188889
2020-10-07 20:00:00,0.378051389
2020-10-07 21:00:00,0.377926389
2020-10-07 22:00:00,0.377809722
2020-10-07 23:00:00,0.377701389
2020-10-08 00:00:00,0.377584722
2020-10-08 01:00:00,0.377486111
2020-10-08 02:00:00,0.377405556
2020-10-08 03:00:00,0.377311111
2020-10-08 04:00:00,0.377225
2020-10-08 05:00:00,0.377152778
2020-10-08 06:00:00,0.377073611
2020-10-08 07:00:00,0.376990278
2020-10-08 08:00:00,0.376931944
2020-10-08 09:00:00,0.376859722
2020-10-08 10:00:00,0.376777778
2020-10-08 11:00:00,0.3767375
2020-10-08 12:00:00,0.376677778
2020-10-08 13:00:00,0.3766
2020-10-08 14:00:00,0.376518056
2020-10-08 15:00:00,0.376429167
2020-10-08 16:00:00,0.376322222
2020-10-08 17:00:00,0.376191667
2020-10-08 18:00:00,0.376052778
2020-10-08 19:00:00,0.375898611
2020-10-08 20:00:00,0.375716667
2020-10-08 21:00:00,0.375515278
2020-10-08 22:00:00,0.375304167
2020-10-08 23:00:00,0.375088889
2020-10-09 00:00:00,0.374866667
2020-10-09 01:00:00,0.3746375
2020-10-09 02:00:00,0.374425
2020-10-09 03:00:00,0.374191667
2020-10-09 04:00:00,0.373944444
2020-10-09 05:00:00,0.373697222
2020-10-09 06:00:00,0.373427778
2020-10-09 07:00:00,0.373170833
2020-10-09 08:00:00,0.372890278
2020-10-09 09:00:00,0.372566667
2020-10-09 10:00:00,0.372281944
2020-10-09 11:00:00,0.371988889
2020-10-09 12:00:00,0.371668056
2020-10-09 13:00:00,0.371416667
2020-10-09 14:00:00,0.3711875
2020-10-09 15:00:00,0.370866667
2020-10-09 16:00:00,0.370666667
2020-10-09 17:00:00,0.370508333
2020-10-09 18:00:00,0.370313889
2020-10-09 19:00:00,0.370120833
2020-10-09 20:00:00,0.369925
2020-10-09 21:00:00,0.369731944
2020-10-09 22:00:00,0.369529167
2020-10-09 23:00:00,0.369316667
2020-10-10 00:00:00,0.369115278
2020-10-10 01:00:00,0.368884722
2020-10-10 02:00:00,0.368641667
2020-10-10 03:00:00,0.368406944
2020-10-10 04:00:00,0.368143056
2020-10-10 05:00:00,0.367886111
2020-10-10 06:00:00,0.367618056
2020-10-10 07:00:00,0.367340278
2020-10-10 08:00:00,0.367040278
2020-10-10 09:00:00,0.366713889
2020-10-10 10:00:00,0.366411111
2020-10-10 11:00:00,0.366077778
2020-10-10 12:00:00,0.3657375
2020-10-10 13:00:00,0.365422222
2020-10-10 14:00:00,0.365131944
2020-10-10 15:00:00,0.364858333
2020-10-10 16:00:00,0.364608333
2020-10-10 17:00:00,0.364394444
2020-10-10 18:00:00,0.364172222
2020-10-10 19:00:00,0.363969444
2020-10-10 20:00:00,0.363781944
2020-10-10 21:00:00,0.363606944
2020-10-10 22:00:00,0.363458333
2020-10-10 23:00:00,0.363341667
2020-10-11 00:00:00,0.363244444
2020-10-11 01:00:00,0.363143056
2020-10-11 02:00:00,0.363045833
2020-10-11 03:00:00,0.362959722
2020-10-11 04:00:00,0.362856944
2020-10-11 05:00:00,0.36275
2020-10-11 06:00:00,0.362615278
2020-10-11 07:00:00,0.362458333
2020-10-11 08:00:00,0.362280556
2020-10-11 09:00:00,0.362075
2020-10-11 10:00:00,0.361854167
2020-10-11 11:00:00,0.361618056
2020-10-11 12:00:00,0.361366667
2020-10-11 13:00:00,0.361120833
2020-10-11 14:00:00,0.360886111
2020-10-11 15:00:00,0.360681944
2020-10-11 16:00:00,0.360491667
2020-10-11 17:00:00,0.360322222
2020-10-11 18:00:00,0.360165278
2020-10-11 19:00:00,0.360019444
2020-10-11 20:00:00,0.359897222
2020-10-11 21:00:00,0.359804167
2020-10-11 22:00:00,0.359740278
2020-10-11 23:00:00,0.359698611
2020-10-12 00:00:00,0.359695833
2020-10-12 01:00:00,0.3597125
