time,WL_trend_30d_filled
2020-02-01 00:00:00,0.0748375
2020-02-01 01:00:00,0.07485
2020-02-01 02:00:00,0.074841667
2020-02-01 03:00:00,0.074820833
2020-02-01 04:00:00,0.074734722
2020-02-01 05:00:00,0.074629167
2020-02-01 06:00:00,0.074486111
2020-02-01 07:00:00,0.074269444
2020-02-01 08:00:00,0.074011111
2020-02-01 09:00:00,0.07375
2020-02-01 10:00:00,0.073451389
2020-02-01 11:00:00,0.073138889
2020-02-01 12:00:00,0.0728375
2020-02-01 13:00:00,0.072563889
2020-02-01 14:00:00,0.072331944
2020-02-01 15:00:00,0.0721375
2020-02-01 16:00:00,0.071983333
2020-02-01 17:00:00,0.071866667
2020-02-01 18:00:00,0.071776389
2020-02-01 19:00:00,0.071688889
2020-02-01 20:00:00,0.071734722
2020-02-01 21:00:00,0.071825
2020-02-01 22:00:00,0.0718875
2020-02-01 23:00:00,0.071968056
2020-02-02 00:00:00,0.0720625
2020-02-02 01:00:00,0.072159722
2020-02-02 02:00:00,0.072183333
2020-02-02 03:00:00,0.072186111
2020-02-02 04:00:00,0.072116667
2020-02-02 05:00:00,0.071973611
2020-02-02 06:00:00,0.071794444
2020-02-02 07:00:00,0.071586111
2020-02-02 08:00:00,0.071327778
2020-02-02 09:00:00,0.071029167
2020-02-02 10:00:00,0.070715278
2020-02-02 11:00:00,0.070363889
2020-02-02 12:00:00,0.0699875
2020-02-02 13:00:00,0.069643056
2020-02-02 14:00:00,0.069334722
2020-02-02 15:00:00,0.069045833
2020-02-02 16:00:00,0.068765278
2020-02-02 17:00:00,0.068522222
2020-02-02 18:00:00,0.068327778
2020-02-02 19:00:00,0.06815
2020-02-02 20:00:00,0.068030556
2020-02-02 21:00:00,0.067919444
2020-02-02 22:00:00,0.067791667
2020-02-02 23:00:00,0.067698611
2020-02-03 00:00:00,0.067595833
2020-02-03 01:00:00,0.067459722
2020-02-03 02:00:00,0.067333333
2020-02-03 03:00:00,0.0672125
2020-02-03 04:00:00,0.067091667
2020-02-03 05:00:00,0.066961111
2020-02-03 06:00:00,0.0668125
2020-02-03 07:00:00,0.066668056
2020-02-03 08:00:00,0.066498611
2020-02-03 09:00:00,0.066316667
2020-02-03 10:00:00,0.066101389
2020-02-03 11:00:00,0.065863889
2020-02-03 12:00:00,0.065619444
2020-02-03 13:00:00,0.065380556
2020-02-03 14:00:00,0.065134722
2020-02-03 15:00:00,0.06495
2020-02-03 16:00:00,0.064834722
2020-02-03 17:00:00,0.064756944
2020-02-03 18:00:00,0.064691667
2020-02-03 19:00:00,0.064656944
2020-02-03 20:00:00,0.064629167
2020-02-03 21:00:00,0.064622222
2020-02-03 22:00:00,0.0646125
2020-02-03 23:00:00,0.064616667
2020-02-04 00:00:00,0.06465
2020-02-04 01:00:00,0.064708333
2020-02-04 02:00:00,0.0648
2020-02-04 03:00:00,0.064934722
2020-02-04 04:00:00,0.0651
2020-02-04 05:00:00,0.065297222
2020-02-04 06:00:00,0.065502778
2020-02-04 07:00:00,0.065708333
2020-02-04 08:00:00,0.065918056
2020-02-04 09:00:00,0.066145833
2020-02-04 10:00:00,0.066365278
2020-02-04 11:00:00,0.066590278
2020-02-04 12:00:00,0.066806944
2020-02-04 13:00:00,0.067015278
2020-02-04 14:00:00,0.067198611
2020-02-04 15:00:00,0.067370833
2020-02-04 16:00:00,0.067522222
2020-02-04 17:00:00,0.067681944
2020-02-04 18:00:00,0.067822222
2020-02-04 19:00:00,0.067933333
2020-02-04 20:00:00,0.068043056
2020-02-04 21:00:00,0.06815
2020-02-04 22:00:00,0.068229167
2020-02-04 23:00:00,0.068318056
2020-02-05 00:00:00,0.068420833
2020-02-05 01:00:00,0.068522222
2020-02-05 02:00:00,0.068645833
2020-02-05 03:00:00,0.068761111
2020-02-05 04:00:00,0.068881944
2020-02-05 05:00:00,0.069018056
2020-02-05 06:00:00,0.069180556
2020-02-05 07:00:00,0.0693375
2020-02-05 08:00:00,0.069481944
2020-02-05 09:00:00,0.069636111
2020-02-05 10:00:00,0.069815278
2020-02-05 11:00:00,0.070027778
2020-02-05 12:00:00,0.070266667
2020-02-05 13:00:00,0.070520833
2020-02-05 14:00:00,0.070781944
2020-02-05 15:00:00,0.071081944
2020-02-05 16:00:00,0.071405556
2020-02-05 17:00:00,0.071756944
2020-02-05 18:00:00,0.072141667
2020-02-05 19:00:00,0.072527778
2020-02-05 20:00:00,0.072902778
2020-02-05 21:00:00,0.073268056
2020-02-05 22:00:00,0.073656944
2020-02-05 23:00:00,0.073980556
2020-02-06 00:00:00,0.074222222
2020-02-06 01:00:00,0.074484722
2020-02-06 02:00:00,0.074638889
2020-02-06 03:00:00,0.074733333
2020-02-06 04:00:00,0.074779167
2020-02-06 05:00:00,0.074811111
2020-02-06 06:00:00,0.074823611
2020-02-06 07:00:00,0.074834722
2020-02-06 08:00:00,0.0748375
2020-02-06 09:00:00,0.074801389
2020-02-06 10:00:00,0.0747875
2020-02-06 11:00:00,0.074804167
2020-02-06 12:00:00,0.074790278
2020-02-06 13:00:00,0.074766667
2020-02-06 14:00:00,0.074766667
2020-02-06 15:00:00,0.074748611
2020-02-06 16:00:00,0.0747125
2020-02-06 17:00:00,0.074694444
2020-02-06 18:00:00,0.074679167
2020-02-06 19:00:00,0.074622222
2020-02-06 20:00:00,0.074554167
2020-02-06 21:00:00,0.074491667
2020-02-06 22:00:00,0.074380556
2020-02-06 23:00:00,0.074236111
2020-02-07 00:00:00,0.074079167
2020-02-07 01:00:00,0.073906944
2020-02-07 02:00:00,0.073704167
2020-02-07 03:00:00,0.073469444
2020-02-07 04:00:00,0.0732375
2020-02-07 05:00:00,0.073015278
2020-02-07 06:00:00,0.072768056
2020-02-07 07:00:00,0.072538889
2020-02-07 08:00:00,0.072323611
2020-02-07 09:00:00,0.072133333
2020-02-07 10:00:00,0.071956944
2020-02-07 11:00:00,0.071783333
2020-02-07 12:00:00,0.071604167
2020-02-07 13:00:00,0.071434722
2020-02-07 14:00:00,0.071294444
2020-02-07 15:00:00,0.071156944
2020-02-07 16:00:00,0.071056944
2020-02-07 17:00:00,0.070915278
2020-02-07 18:00:00,0.070738889
2020-02-07 19:00:00,0.070555556
2020-02-07 20:00:00,0.070334722
2020-02-07 21:00:00,0.070104167
2020-02-07 22:00:00,0.069825
2020-02-07 23:00:00,0.069519444
2020-02-08 00:00:00,0.069190278
2020-02-08 01:00:00,0.068805556
2020-02-08 02:00:00,0.068429167
2020-02-08 03:00:00,0.068054167
2020-02-08 04:00:00,0.067643056
2020-02-08 05:00:00,0.067248611
2020-02-08 06:00:00,0.066861111
2020-02-08 07:00:00,0.066472222
2020-02-08 08:00:00,0.066102778
2020-02-08 09:00:00,0.065755556
2020-02-08 10:00:00,0.065423611
2020-02-08 11:00:00,0.065101389
2020-02-08 12:00:00,0.064815278
2020-02-08 13:00:00,0.064540278
2020-02-08 14:00:00,0.064294444
2020-02-08 15:00:00,0.064072222
2020-02-08 16:00:00,0.063890278
2020-02-08 17:00:00,0.063741667
2020-02-08 18:00:00,0.063593056
2020-02-08 19:00:00,0.063436111
2020-02-08 20:00:00,0.063276389
2020-02-08 21:00:00,0.063101389
2020-02-08 22:00:00,0.062881944
2020-02-08 23:00:00,0.0626375
2020-02-09 00:00:00,0.062390278
2020-02-09 01:00:00,0.062129167
2020-02-09 02:00:00,0.06185
2020-02-09 03:00:00,0.061561111
2020-02-09 04:00:00,0.061283333
2020-02-09 05:00:00,0.061033333
2020-02-09 06:00:00,0.060831944
2020-02-09 07:00:00,0.060698611
2020-02-09 08:00:00,0.060615278
2020-02-09 09:00:00,0.060584722
2020-02-09 10:00:00,0.060611111
2020-02-09 11:00:00,0.060684722
2020-02-09 12:00:00,0.0608125
2020-02-09 13:00:00,0.060993056
2020-02-09 14:00:00,0.061233333
2020-02-09 15:00:00,0.061526389
2020-02-09 16:00:00,0.061877778
2020-02-09 17:00:00,0.062316667
2020-02-09 18:00:00,0.062811111
2020-02-09 19:00:00,0.063329167
2020-02-09 20:00:00,0.063861111
2020-02-09 21:00:00,0.064377778
2020-02-09 22:00:00,0.064875
2020-02-09 23:00:00,0.0653625
2020-02-10 00:00:00,0.065761111
2020-02-10 01:00:00,0.066126389
2020-02-10 02:00:00,0.066447222
2020-02-10 03:00:00,0.066736111
2020-02-10 04:00:00,0.067015278
2020-02-10 05:00:00,0.0672875
2020-02-10 06:00:00,0.067566667
2020-02-10 07:00:00,0.067851389
2020-02-10 08:00:00,0.068140278
2020-02-10 09:00:00,0.068456944
2020-02-10 10:00:00,0.068794444
2020-02-10 11:00:00,0.069152778
2020-02-10 12:00:00,0.069531944
2020-02-10 13:00:00,0.06995
2020-02-10 14:00:00,0.070401389
2020-02-10 15:00:00,0.070881944
2020-02-10 16:00:00,0.071381944
2020-02-10 17:00:00,0.071905556
2020-02-10 18:00:00,0.072434722
2020-02-10 19:00:00,0.072945833
2020-02-10 20:00:00,0.073427778
2020-02-10 21:00:00,0.073873611
2020-02-10 22:00:00,0.0742875
2020-02-10 23:00:00,0.074626389
2020-02-11 00:00:00,0.074944444
2020-02-11 01:00:00,0.075177778
2020-02-11 02:00:00,0.075359722
2020-02-11 03:00:00,0.075498611
2020-02-11 04:00:00,0.075555556
2020-02-11 05:00:00,0.075626389
2020-02-11 06:00:00,0.075690278
2020-02-11 07:00:00,0.075756944
2020-02-11 08:00:00,0.075861111
2020-02-11 09:00:00,0.075956944
2020-02-11 10:00:00,0.076109722
2020-02-11 11:00:00,0.076298611
2020-02-11 12:00:00,0.076495833
2020-02-11 13:00:00,0.076729167
2020-02-11 14:00:00,0.077006944
2020-02-11 15:00:00,0.077327778
2020-02-11 16:00:00,0.077645833
2020-02-11 17:00:00,0.077986111
2020-02-11 18:00:00,0.078280556
2020-02-11 19:00:00,0.078579167
2020-02-11 20:00:00,0.078855556
2020-02-11 21:00:00,0.079090278
2020-02-11 22:00:00,0.079259722
2020-02-11 23:00:00,0.079343056
2020-02-12 00:00:00,0.079440278
2020-02-12 01:00:00,0.079444444
2020-02-12 02:00:00,0.079347222
2020-02-12 03:00:00,0.079173611
2020-02-12 04:00:00,0.078916667
2020-02-12 05:00:00,0.078618056
2020-02-12 06:00:00,0.078280556
2020-02-12 07:00:00,0.077929167
2020-02-12 08:00:00,0.077552778
2020-02-12 09:00:00,0.077175
2020-02-12 10:00:00,0.076818056
2020-02-12 11:00:00,0.076479167
2020-02-12 12:00:00,0.076176389
2020-02-12 13:00:00,0.075920833
2020-02-12 14:00:00,0.075713889
2020-02-12 15:00:00,0.075545833
2020-02-12 16:00:00,0.075419444
2020-02-12 17:00:00,0.075326389
2020-02-12 18:00:00,0.075286111
2020-02-12 19:00:00,0.075233333
2020-02-12 20:00:00,0.075181944
2020-02-12 21:00:00,0.075136111
2020-02-12 22:00:00,0.075044444
2020-02-12 23:00:00,0.074922222
2020-02-13 00:00:00,0.074768056
2020-02-13 01:00:00,0.074538889
2020-02-13 02:00:00,0.074241667
2020-02-13 03:00:00,0.0739125
2020-02-13 04:00:00,0.073531944
2020-02-13 05:00:00,0.073116667
2020-02-13 06:00:00,0.072706944
2020-02-13 07:00:00,0.072277778
2020-02-13 08:00:00,0.071851389
2020-02-13 09:00:00,0.071465278
2020-02-13 10:00:00,0.0711
2020-02-13 11:00:00,0.070731944
2020-02-13 12:00:00,0.070419444
2020-02-13 13:00:00,0.070144444
2020-02-13 14:00:00,0.069886111
2020-02-13 15:00:00,0.069658333
2020-02-13 16:00:00,0.069404167
2020-02-13 17:00:00,0.069148611
2020-02-13 18:00:00,0.0688625
2020-02-13 19:00:00,0.068620833
2020-02-13 20:00:00,0.0684375
2020-02-13 21:00:00,0.068273611
2020-02-13 22:00:00,0.068051389
2020-02-13 23:00:00,0.067765278
2020-02-14 00:00:00,0.067473611
2020-02-14 01:00:00,0.067191667
2020-02-14 02:00:00,0.066901389
2020-02-14 03:00:00,0.066575
2020-02-14 04:00:00,0.066158333
2020-02-14 05:00:00,0.065679167
2020-02-14 06:00:00,0.065133333
2020-02-14 07:00:00,0.064548611
2020-02-14 08:00:00,0.063947222
2020-02-14 09:00:00,0.063319444
2020-02-14 10:00:00,0.06275
2020-02-14 11:00:00,0.062247222
2020-02-14 12:00:00,0.061777778
2020-02-14 13:00:00,0.061352778
2020-02-14 14:00:00,0.061011111
2020-02-14 15:00:00,0.060723611
2020-02-14 16:00:00,0.060498611
2020-02-14 17:00:00,0.0603125
2020-02-14 18:00:00,0.060151389
2020-02-14 19:00:00,0.060020833
2020-02-14 20:00:00,0.059881944
2020-02-14 21:00:00,0.059694444
2020-02-14 22:00:00,0.059493056
2020-02-14 23:00:00,0.059256944
2020-02-15 00:00:00,0.0589625
2020-02-15 01:00:00,0.058652778
2020-02-15 02:00:00,0.058329167
2020-02-15 03:00:00,0.057972222
2020-02-15 04:00:00,0.057586111
2020-02-15 05:00:00,0.057158333
2020-02-15 06:00:00,0.056694444
2020-02-15 07:00:00,0.056204167
2020-02-15 08:00:00,0.055729167
2020-02-15 09:00:00,0.055281944
2020-02-15 10:00:00,0.054856944
2020-02-15 11:00:00,0.054470833
2020-02-15 12:00:00,0.0541625
2020-02-15 13:00:00,0.053894444
2020-02-15 14:00:00,0.053686111
2020-02-15 15:00:00,0.053525
2020-02-15 16:00:00,0.053394444
2020-02-15 17:00:00,0.053295833
2020-02-15 18:00:00,0.053213889
2020-02-15 19:00:00,0.053141667
2020-02-15 20:00:00,0.053080556
2020-02-15 21:00:00,0.053059722
2020-02-15 22:00:00,0.053045833
2020-02-15 23:00:00,0.053016667
2020-02-16 00:00:00,0.052970833
2020-02-16 01:00:00,0.052888889
2020-02-16 02:00:00,0.052770833
2020-02-16 03:00:00,0.052633333
2020-02-16 04:00:00,0.052470833
2020-02-16 05:00:00,0.052301389
2020-02-16 06:00:00,0.052130556
2020-02-16 07:00:00,0.051945833
2020-02-16 08:00:00,0.051777778
2020-02-16 09:00:00,0.0516
2020-02-16 10:00:00,0.051469444
2020-02-16 11:00:00,0.051380556
2020-02-16 12:00:00,0.051326389
2020-02-16 13:00:00,0.051331944
2020-02-16 14:00:00,0.051381944
2020-02-16 15:00:00,0.051522222
2020-02-16 16:00:00,0.051691667
2020-02-16 17:00:00,0.051919444
2020-02-16 18:00:00,0.052226389
2020-02-16 19:00:00,0.052526389
2020-02-16 20:00:00,0.052851389
2020-02-16 21:00:00,0.053179167
2020-02-16 22:00:00,0.053540278
2020-02-16 23:00:00,0.053958333
2020-02-17 00:00:00,0.054356944
2020-02-17 01:00:00,0.054777778
2020-02-17 02:00:00,0.055213889
2020-02-17 03:00:00,0.055620833
2020-02-17 04:00:00,0.056022222
2020-02-17 05:00:00,0.056431944
2020-02-17 06:00:00,0.056811111
2020-02-17 07:00:00,0.057190278
2020-02-17 08:00:00,0.057559722
2020-02-17 09:00:00,0.057923611
2020-02-17 10:00:00,0.058291667
2020-02-17 11:00:00,0.058666667
2020-02-17 12:00:00,0.059051389
2020-02-17 13:00:00,0.059472222
2020-02-17 14:00:00,0.059913889
2020-02-17 15:00:00,0.060365278
2020-02-17 16:00:00,0.060870833
2020-02-17 17:00:00,0.061427778
2020-02-17 18:00:00,0.061977778
2020-02-17 19:00:00,0.062544444
2020-02-17 20:00:00,0.063152778
2020-02-17 21:00:00,0.063729167
2020-02-17 22:00:00,0.0642875
2020-02-17 23:00:00,0.064859722
2020-02-18 00:00:00,0.0654125
2020-02-18 01:00:00,0.065913889
2020-02-18 02:00:00,0.066383333
2020-02-18 03:00:00,0.066841667
2020-02-18 04:00:00,0.067266667
2020-02-18 05:00:00,0.067698611
2020-02-18 06:00:00,0.068140278
2020-02-18 07:00:00,0.068555556
2020-02-18 08:00:00,0.068940278
2020-02-18 09:00:00,0.069301389
2020-02-18 10:00:00,0.069669444
2020-02-18 11:00:00,0.070055556
2020-02-18 12:00:00,0.070438889
2020-02-18 13:00:00,0.070858333
2020-02-18 14:00:00,0.071265278
2020-02-18 15:00:00,0.071701389
2020-02-18 16:00:00,0.072188889
2020-02-18 17:00:00,0.072708333
2020-02-18 18:00:00,0.073181944
2020-02-18 19:00:00,0.073679167
2020-02-18 20:00:00,0.074169444
2020-02-18 21:00:00,0.074602778
2020-02-18 22:00:00,0.075047222
2020-02-18 23:00:00,0.0754625
2020-02-19 00:00:00,0.075861111
2020-02-19 01:00:00,0.076254167
2020-02-19 02:00:00,0.076666667
